NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,PORT OF DEPARTURE,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,Final Qty,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
46,30-01-2021,10063020,Basmati Rice,RICE & PULSES CANADA INC.,Brampton,Canada,Ontario,.,.,.,.,PUNJAB RICELAND AGRO FOODS PRIVATE LIMITED,KANDLA SEA (INIXY1),"SHOP NO. 02 BHOOMI SQUARE,PLOT NO.  14 SECTOR-19D ,VASHI NAVI MUMBAI,MAHARASHTRA ,PIN-400705 ,919867327700 ,taxgajra@gmail.com",India,11767.07,0.00,USD,0.00,,0.00,,10.99,10.99,MTS,INDIAN BASMATI SELLA RICE PACKED IN 40LB,0.00,,,,,,Toronto,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
47,30-01-2021,10063010,"Rice, parboiled",ROYAL KERALA FOODS,1840 Ellesmere Rd Scarborough Ontario M1H 2V5,Canada,Canada - Ontario,416 285 - 6655 ,,info@royalkeralafood.com,www.royalkeralafood.com,BAKEMILL FOODS INTL,COCHIN SEA (INCOK1),", , , ,",India,140.76,0.00,USD,0.00,,0.00,,306.00,306.00,KGS,17 PKGS KERAMILL BROKERN RICE,0.00,,,,,,Norwich (Ontario),COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
48,30-01-2021,10063010,"Rice, parboiled",AFCONS OVERSEAS SINGAPORE PTE.LTD.,.,Côte D Ivoire,Cote d'Ivoire,.,.,.,.,M&M INTERNATIONAL TRADERS,JAIPUR ICD (INJAI6),", , , ,",India,92.00,0.00,USD,0.00,,0.00,,100.00,100.00,KGS,IDLI RICE,0.00,,,,,,San Pedro,JAIPUR ICD (INJAI6),,,0.00,,,,,,,,,0,0
49,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ENTRE NOUS,.,France,France,.,.,.,.,A.DURAISAMY MODERN RICE MILL,TUTICORIN SEA (INTUT1),"4/354, KARIA PERUMAL KARADU ROAD,NETHIMEDU,   ,SALEM ,636002 ,0427-2222432 ,admrmsalem@gmail.com/gopinathds@yahoo.com",India,2400.00,0.00,USD,0.00,,0.00,,4000.00,4000.00,KGS,PONNI RICE - GOLD - ( BRAND - RETTAI KIL I CLASSIC ),0.00,,,,,,Le Havre,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
50,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ENTRE NOUS,.,France,France,.,.,.,.,A.DURAISAMY MODERN RICE MILL,TUTICORIN SEA (INTUT1),"4/354, KARIA PERUMAL KARADU ROAD,NETHIMEDU,   ,SALEM ,636002 ,0427-2222432 ,admrmsalem@gmail.com/gopinathds@yahoo.com",India,710.00,0.00,USD,0.00,,0.00,,1000.00,1000.00,KGS,RED RAW RICE - ( BRAND - RETTAI KILI CLA SSIC ),0.00,,,,,,Le Havre,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
51,30-01-2021,10063020,Basmati Rice,MANA MEHR MAHAN,.,Iran,IR - Iran,.,.,.,.,"SHIV SHAKTI INTER GLOBE EXPORTS PVT, LTD",MUNDRA SEA (INMUN1),"578/11 LINK ROAD TARAORI   ,KARNAL /HARYANA ,0 ,01745-242152 ,",India,1224000.00,0.00,AED,0.00,,0.00,,480.00,480.00,MTS,"INDIAN LONG GRAIN BASMATI RICE 1121, PKD",0.00,,,,,,Bandar Abbas,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
52,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DAMRO IMPEX LTD.,.,Kenya,KE - Kenya,.,.,.,.,SCM AGROTECH ENTERPRISES PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),"165&166A,ZONE1-M.P NAGAR,   ,BHOPAL,MADHYA PRADESH ,PIN-462011 ,919893377747 ,sahib_gangwani@hotmail.com",India,49680.00,0.00,USD,0.00,,0.00,,108.00,108.00,MTS,INDIAN LONG GRAIN WHITE RICE VARIETY NON,0.00,,,,,,Mombasa,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
53,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DAMRO IMPEX LTD.,.,Kenya,KE - Kenya,.,.,.,.,SCM AGROTECH ENTERPRISES PRIVATE LIMITED,MUNDRA SEA (INMUN1),"165&166A,ZONE1-M.P NAGAR,   ,BHOPAL,MADHYA PRADESH ,PIN-462011 ,919893377747 ,sahib_gangwani@hotmail.com",India,27040.00,0.00,USD,0.00,,0.00,,52.00,52.00,MTS,PR-11.SELLA - NON BASMATI RICE - PACKING,0.00,,,,,,Mombasa,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
54,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DAMRO IMPEX LTD.,.,Kenya,KE - Kenya,.,.,.,.,SCM AGROTECH ENTERPRISES PRIVATE LIMITED,NHAVA SHEVA SEA (INNSA1),"165&166A,ZONE1-M.P NAGAR,   ,BHOPAL,MADHYA PRADESH ,PIN-462011 ,919893377747 ,sahib_gangwani@hotmail.com",India,39420.00,0.00,USD,0.00,,0.00,,108.00,108.00,MTS,INDIAN LONG GRAIN WHITE RICE VARIETY NON,0.00,,,,,,Mombasa,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
55,30-01-2021,10063020,Basmati Rice,BAHAR INTERNATIONAL GENERAL TRADING,.,Kuwait,Kuwait,.,.,.,https://www.bahargroup.net,A L OVERSEAS PRIVATE LIMITED,JATTIPUR ICD (INDWN6),", , , ,",India,20570.00,0.00,USD,0.00,,0.00,,22.00,22.00,MTS,INDIAN 1121 PURE SELLA BASMATI RICE PACK,0.00,,,,,,Shuwaikh,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
56,30-01-2021,10063010,"Rice, parboiled",DORAMART TRADELTD.,"Jacob Town, Paynesville, Montserrado, Monrovia",Liberia,Liberia,.,.,.,.,VI EXPORTS INC.,MUNDRA SEA (INMUN1),"4011/105,NAYA BAZAR DELHI   ,DELHI,DELHI ,PIN-110006 ,919910099753 ,viexportinc@gmail.com",India,89869.00,0.00,USD,0.00,,0.00,,260.00,260.00,MTS,LONG GRAIN PARBOILED RICE 5% BROKEN PACK ING: IN 25 KG PP BAGS ( OD AS PER INV ),0.00,,,,,,Monrovia,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
57,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ALROAA FOOD PRODUCTS CO,.,Saudi Arabia,Saudi Arabia,.,.,.,https://alroaa.sa,SHIV SHAKTI INTERNATIONAL,MUNDRA SEA (INMUN1),"VILL. SAMLEHRI NEAR MITHAPUR   ,AMBALA CANTT./HARYANA ,134003 ,0171-6538002 ,ssrm2004export@yahoo.com",India,114649.50,0.00,USD,0.00,,0.00,,210.00,210.00,MTS,INDIAN PR-11 CREAMY SELLA RICE GRADE-A S ORTEX CLEANED PACKED IN 10KG DOUBLE JUTE BAG WITH JUTE INNE,0.00,,,,,,Dammam,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
58,30-01-2021,10063010,"Rice, parboiled",DARESTABRAQ TRADING EST,.,Saudi Arabia,Saudi Arabia,.,.,.,,K K R AGRO MILLS PRIVATE LIMITED,COCHIN SEA (INCOK1),"III/678, OKKAL P.O.  KALADY, ERNAKULAM DIST. ,KERALA. ,PIN-683550 ,0484-462422/Fax-0484-2464111 ,export@nirapara.com",India,4640.00,0.00,USD,0.00,,0.00,,8000.00,8000.00,KGS,NIRAPARA SHORT GRAIN RICE 10 KG X1,0.00,,,,,,Riyadh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
59,30-01-2021,10063020,Basmati Rice,ALNAFEA FOODS CO,.,Saudi Arabia,Saudi Arabia,.,.,.,,VEER OVERSEAS LTD,MUNDRA SEA (INMUN1),"2637,IIND   FLOOR,NAYA BAZAR   ,NEW DELHI ,110006 ,011-45083301 ,info@veeroverseas.com",India,203750.00,0.00,USD,0.00,,0.00,,250.00,250.00,MTS,INDIAN PURE 1121 CREAMY SELLA BASMATI RI,0.00,,,,,,Riyadh,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
60,30-01-2021,10063020,Basmati Rice,Abdul-Rahman & Muhammad Al-Abdul-Aziz Al-Shalan Company, P.O.BOX.584 DAMMAM 31421 Saudi Arabia,Saudi Arabia,Dammam ,+966 3 8332363,+966 3 8346650,,https://www.companydirectorcheck.com,D D INTERNATIONAL PRIVATE LIMITED,MUNDRA SEA (INMUN1),"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,2563866,2560866,2211966,2211866 ,ddiga@glide.net.in",India,845856.00,0.00,USD,0.00,,0.00,,864.00,864.00,MTS,"PURE BASMATI SELLA RICE,PACKING IN 01 X",0.00,,,,,,Dammam,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
61,30-01-2021,10063020,Basmati Rice,Abdul-Rahman & Muhammad Al-Abdul-Aziz Al-Shalan Company, P.O.BOX.584 DAMMAM 31421 Saudi Arabia,Saudi Arabia,Dammam ,+966 3 8332363,+966 3 8346650,,https://www.companydirectorcheck.com,AMDD FOODS PRIVATE LIMITED,MUNDRA SEA (INMUN1),"KHSRA NO.45/24/1(3-8),46/24/2(4-12) VILL. BALA CHACK, PANDORI RAN SINGH   ,TARAN ,0 ,0183-5008533 ,amdd@ddi.in,narinderk@ddi.in",India,472074.44,0.00,USD,0.00,,0.00,,500.01,500.01,MTS,INDIAN PURE 1121 BASMATI RICE PACKING: 1 0 X 03 KGS IN NON WOVEN BLUE PP BAGS & 1 0 SUCH BAGS IN MAS,0.00,,,,,,Dammam,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
62,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ORIENT PEARL GOODS & SERVICES PTE. L,.,Singapore,Singapore,.,.,.,.,SHRI BIRLA RICE MILL,NHAVA SHEVA SEA (INNSA1),"12/693, BIRLA BUILDING,RAJARAM ROAD ICHALKARANJI,   ,KOLHAPUR /MAH , ,0230-2481200 ,birlarice09@gmail.com",India,147000.00,0.00,INR,0.00,,0.00,,175.00,175.00,PCS,SONA MASURI RAW RICE,0.00,,,,,,Singapore,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
63,30-01-2021,10063000000,"Semi milled or wholly milled rice, whether or not polished or glazed",BASSA NDRODZA FAUSTIN,BUNIA DR CONGO,Uganda,UG - Uganda,.,.,.,.,RAJSONS EXPORTS  629 STAR PLAZA NR PIIULCHHAB CHOWK RAJKOT GUJARAT INDIA,,629 STAR PLAZA NR PIIULCHHAB CHOWK RAJKOT GUJARAT INDIA,India,0.00,89808451.20,UGX,26750.00,Kg.,26750.00,,26750.00,53500.00,KGS,INDIAN RICE RICE 5% BROKEN,0.00,,,,,,,,,,0.00,,,India,,,,,,0,0
64,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),GODS OWN COUNTRY UKLTD.,.,United Kingdom,United Kingdom,.,.,.,.,MANJILAS FOOD TECH PRIVATE LIMITED,COCHIN SEA (INCOK1),"TC-16/1382,  SASTHRI ROAD, NELLIKUNNU, ,THRISSUR,KERALA ,PIN-680005 ,0487 2420895 2440113 ,info@manjilas.com",India,7312.50,0.00,USD,0.00,,0.00,,11250.00,11250.00,KGS,PALAKKADAN MATTA RICE LONG GRAIN 10KG,0.00,,,,,,Felixstowe,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
65,30-01-2021,10063020,Basmati Rice,"HOUSE OF SPICES OF INDIA, INC.",INC 127-40 WILLETS POINT BLVD FLUSH NEWYORK-113681506 (USA) PH:-0017158074900 1-7185074600 TELEX 1-7185074798,United States,United States,+1 7185074900,+1 7185074798,.,www.hosindia.com,STARWAVE ENTERPRISES,MANDIDEEP ICD (INMDD6),", , , ,",India,29191.20,0.00,USD,0.00,,0.00,,19.07,19.07,MTS,LAXMI EXTRA LONG BASMATI RICE 10LBX4 WIT,0.00,,,,,,Newark,MANDIDEEP ICD (INMDD6),,,0.00,,,,,,,,,0,0
66,30-01-2021,10063020,Basmati Rice,A.H. GROCERS,DURBANSOUTH AFRICA,South African Republic,South Africa,.,.,.,https://ahgrocers.co.za,AMIT RICE & GENERAL MILLS,JATTIPUR ICD (INDWN6),"G.T.ROAD,UCHANI ,   ,KARNAL/HARYANA ,PIN-132001 ,nill ,nill",India,2240.00,0.00,USD,0.00,,0.00,,2000.00,2000.00,KGS,INDIAN BASMATI RICE PACKED IN 20X1 KGS P,0.00,,,,,,Durban,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
67,30-01-2021,10063010,"Rice, parboiled",BEST LINE FOOD MANUFACTURING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.bestlinetradings.com,JAYABHARATH MODERN RICE MILL,COCHIN SEA (INCOK1),"10/4, MAIN ROAD,  VADAKKENCHERRY ,PALAKKAD,KERALA ,PIN-678683 ,0492-2255241 ,jayabharathricemill@yahoo.com, www.jayabharathiricemill.com",India,6940.80,0.00,USD,0.00,,0.00,,14.40,14.40,MTS,800 BAGS HAYAFF JAYA RICE(18KGS/BAG),0.00,,,,,,Jebel Ali,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
68,30-01-2021,10063010,"Rice, parboiled",WALQ FOOD INDUSTRIES LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.walqdubai.com,FARM FRESH,COCHIN SEA (INCOK1),", , , ,",India,7980.70,0.00,USD,0.00,,0.00,,21.96,21.96,MTS,1220 BAGS VOLGA PARBOILED RICE (18KGS/BA G) LUT NO: AD321218684903T,0.00,,,,,,Jebel Ali,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
69,30-01-2021,10063010,"Rice, parboiled",FARM FRESH FOOD STUFF TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.farmfresh.ae,FARM FRESH,COCHIN SEA (INCOK1),", , , ,",India,4552.20,0.00,USD,0.00,,0.00,,10116.00,10116.00,KGS,562 BAGS AJMEER GATE MATTA RICE(18KGS/BA G),0.00,,,,,,Jebel Ali,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
70,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),MULTI SPICE FOODSTUFF TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://spicestar.ae,MASALA KING EXPORTS TRADING PVT.LTD.,NHAVA SHEVA SEA (INNSA1),"118,SIDDHIVINAYAK COMPLEX,SEC-19C,NEAR APMC MARKET,OPP.BANKOF SAURASHTRA,VASHI,NAVI   ,MUMBAI,M.S ,0 ,27899615 ,tulajaexports@gmail.com",India,253.50,0.00,USD,0.00,,0.00,,30.00,30.00,NOS,"MINI MOGRA RICE (NON BASMATI RICE ) ( """"W",0.00,,,,,,Jebel Ali,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
71,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),JALEEL DISTRIBUTION LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://www.jaleeldistribution.com,BARDHAMAN AGRO PRODUCTS I PRIVATE LIMITED,KOLKATA SEA (INCCU1),"VILL- AHALADIPUR, PO. -SHYAMSUNDAR   ,DIST--BURDWAN. W B , ,03451 203092 ,bapindia.pvt.ltd@gmail.com",India,15262.00,0.00,USD,0.00,,0.00,,650.00,650.00,NOS,GOBINDO BHOG(NON BASMATI RICE)DTLS.ASPER,0.00,,,,,,Jebel Ali,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
72,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),JALEEL DISTRIBUTION LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,http://www.jaleeldistribution.com,BARDHAMAN AGRO PRODUCTS I PRIVATE LIMITED,KOLKATA SEA (INCCU1),"VILL- AHALADIPUR, PO. -SHYAMSUNDAR   ,DIST--BURDWAN. W B , ,03451 203092 ,bapindia.pvt.ltd@gmail.com",India,2473.38,0.00,USD,0.00,,0.00,,906.00,906.00,NOS,GOBINDO BHOG(NON BASMATI RICE)DTLS.ASPER,0.00,,,,,,Jebel Ali,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
73,30-01-2021,10063010,"Rice, parboiled","MERHAT COMERCIO E INDUSTRIA(SU),LDA",.,Angola,AO - Angola,.,.,.,.,NAVYAA FOODS,MUNDRA SEA (INMUN1),", , , ,",India,147870.00,0.00,USD,0.00,,0.00,,318.00,318.00,MTS,INDIAN PARBOILED RICE (NON BASMATI) PACK,0.00,,,,,,Luanda,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
74,30-01-2021,10063010,"Rice, parboiled","MERHAT COMERCIO E INDUSTRIA(SU),LDA",.,Angola,AO - Angola,.,.,.,.,NAVYAA FOODS,MUNDRA SEA (INMUN1),", , , ,",India,36967.50,0.00,USD,0.00,,0.00,,79.50,79.50,MTS,INDIAN PARBOILED RICE (NON BASMATI) PACK,0.00,,,,,,Luanda,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
75,30-01-2021,10063090,Semi-Milled Or Wholly Milled Rice,AL-WALI TRADERS,.,Bangladesh,Bangladesh,.,.,.,.,"M/S. SRIYAN UDYOG PVT LTD KOLKATA,",,,India,9250.00,0.00,USD,25000.00,Kg.,25100.00,Kg.,0.00,25100.00,KGS,RICE ( NON BASMOTI ),0.00,BG,,,,,Bhomra,,SHAFIQ & ISLAM (PVT.) LTD.,,0.00,,,,,,,,,0,0
76,30-01-2021,10063010,"Rice, parboiled",P & B INTERNATIONAL,.,Bangladesh,Bangladesh,.,.,.,.,PANNALAL EXPORTS PRIVATE LIMITED,HILLI LCS,", , , ,",India,70016.20,0.00,USD,0.00,,0.00,,170.00,170.00,MTS,NON BASMOTI BOILED RICE,0.00,,,,,,HILI LCS,HILLI LCS,,,0.00,,,,,,,,,0,0
77,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DIN ISLAM TRADERS,.,Bangladesh,Bangladesh,.,.,.,.,MAA SIDDHESWARI ENTERPRISE,PETRAPOLE (INPTPB),"VILL & P.O.-CHHAYGHARIA,  P.S.-BONGAON, ,24PGS(N),W.B. ,PIN-743235 ,03215-245-821 ,biswasbappaptpl@gmail.com",India,38500.00,0.00,USD,0.00,,0.00,,100.00,100.00,MTS,INDIAN RICE (NON BASMOTI) (API),0.00,,,,,,BENAPOLE,PETRAPOLE (INPTPB),,,0.00,,,,,,,,,0,0
78,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ENTRE NOUS,.,France,France,.,.,.,.,A.DURAISAMY MODERN RICE MILL,TUTICORIN SEA (INTUT1),"4/354, KARIA PERUMAL KARADU ROAD,NETHIMEDU,   ,SALEM ,636002 ,0427-2222432 ,admrmsalem@gmail.com/gopinathds@yahoo.com",India,660.00,0.00,USD,0.00,,0.00,,1000.00,1000.00,KGS,MOTTA KARUPPAN RICE - ( BRAND - RETTAI K ILI CLASSIC ),0.00,,,,,,Le Havre,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
79,30-01-2021,10063020,Basmati Rice,SHEEKHA TRADING CO,.,Hong Kong,Hong Kong,.,.,.,.,PARI AGRO EXPORTS,GRFL SAHNEWAL LUDHIANA ICD (INSGF6),"P.O.GILWALI,SANGRANA SAHIB,  TARN TARAN ROAD, ,AMRITSAR PUNJAB ,PIN-143001 ,2483413 ,",India,3600.00,0.00,USD,0.00,,0.00,,3000.00,3000.00,KGS,INDIAN BASMATI RICEKITCHEN KING ROZANA P KD IN 4X5 BAGS RCAC APEDA NO.309534 DT: 29.01.2021,0.00,,,,,,Hong Kong,GRFL SAHNEWAL LUDHIANA ICD (INSGF6),,,0.00,,,,,,,,,0,0
80,30-01-2021,10063020,Basmati Rice,HASHI ENERGY LTD A/C MONUSCO(UNITE,.,Kenya,KE - Kenya,.,.,.,.,SHREE KRISHNA RICE & GENERAL MILLS,MUNDRA SEA (INMUN1),"DEVI WALA ROAD,   ,KOTKAPURA ,151204 ,0163521573 ,abhinavmailbox@gmail.com",India,54896.00,0.00,USD,0.00,,0.00,,58.40,58.40,MTS,BASMATI RICE SORTEX CLEANED PACKED: IN 2,0.00,,,,,,Mombasa,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
81,30-01-2021,1006306709,"Rice, Semi-Milled Or Wholly Milled, Whether Or Not Polished Or Glazed","ООО """"ГАММА ВКУСА С""""","129347, город Москва, Ярославское шоссе, дом 124, этаж 1 пом XI ком 9 оф 15",Russian Federation,Russia,.,.,.,.,INDO ARAB GRAIN SUPPLIERS,,,India,85.00,0.00,USD,2.00,Kg.,2.14,Kg.,0.00,2.14,KGS,"РИС ДЛИННОЗЕРНЫЙ, ПОЛНОСТЬЮ ОБРУШЕННЫЙ, ПРОПАРЕННЫЙ, С ОТНОШЕНИЕМ ДЛИНЫ К ШИРИНЕ 3 И БОЛЕЕ. НЕ СОДЕРЖИТ ГМО, ЗАВОЗИТСЯ В КАЧЕСТВЕ ПРОБ (ОБРАЗЦОВ) ДЛЯ ПРОВЕДЕНИЯ РАБОТ ПО ОЦЕНКЕ СООТВЕТСТВИЯ (ИССЛЕДОВАНИЙ И ИСПЫТАНИЙ).",0.00,,CPT,САНКТ-ПЕТЕРБУРГ,ОТСУТСТВУЕТ,INDO ARAB GRAIN SUPPLIERS,,,"ООО """"ГАММА ВКУСА С""""","143904, МОСКОВСКАЯ ОБЛАСТЬ, БАЛАШИХА, УЛ. СОВЕТСКАЯ, Д. 19, ЛИТЕРА Д, КОМ/ЭТ. 28",0.00,,,India,,,,,,0,0
82,30-01-2021,10063020,Basmati Rice,YASEEN MOHAMMED BIN MAHFOOZ EST,.,Saudi Arabia,SA - Saudi Arabia,.,.,.,.,SHREE JAGDAMBA AGRICO EXPORTS PVT. LTD,MUNDRA SEA (INMUN1),"ARIAN PURA ROAD,GHARAUNDA,   ,KARNAL  /HRY/ ,132103 ,252261 ,",India,208800.00,0.00,USD,0.00,,0.00,,240.00,240.00,MTS,"INDIAN BASMATI SELLA RICE 100% SORTEXED,",0.00,,,,,,Jeddah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
83,30-01-2021,10063020,Basmati Rice,SAUDI INVESTMENT BA,.,Saudi Arabia,Saudi Arabia,.,.,.,.,SHRI RAM OVERSEAS,SONEPAT ICD (INBDM6),", , , ,",India,176169.60,0.00,USD,0.00,,0.00,,240.00,240.00,MTS,INDIAN PURE PUSSA CREAMY BASMATI SELA RI CE PKD IN NEW STRONG BROWN JUTE PRINTED BAGS OF 4 X 10 KG N,0.00,,,,,,Jeddah,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
84,30-01-2021,10063020,Basmati Rice,ARABIAN CHEMICAL CO. (POLYURETHANE),.,Saudi Arabia,Saudi Arabia,.,.,.,https://arabianchemicals.com,BANKE BIHARI JI EXPORTS,MUNDRA SEA (INMUN1),"SHOP NO. 243, NEW GRAIN MARKET,   ,KARNAL,HARYANA ,PIN-132001 ,919896694545 ,aksoffice2009@gmail.com",India,81900.00,0.00,USD,0.00,,0.00,,84.00,84.00,MTS,"Indian Basmati 1121 Steam Rice,2100 Bags",0.00,,,,,,Riyadh,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
85,30-01-2021,10063010,"Rice, parboiled",DARESTABRAQ TRADING EST,.,Saudi Arabia,Saudi Arabia,.,.,.,,K K R AGRO MILLS PRIVATE LIMITED,COCHIN SEA (INCOK1),"III/678, OKKAL P.O.  KALADY, ERNAKULAM DIST. ,KERALA. ,PIN-683550 ,0484-462422/Fax-0484-2464111 ,export@nirapara.com",India,4470.00,0.00,USD,0.00,,0.00,,5000.00,5000.00,KGS,NIRAPARA SHORT GRAIN RICE 5 KG X1,0.00,,,,,,Riyadh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
86,30-01-2021,10063010,"Rice, parboiled",DARESTABRAQ TRADING EST,.,Saudi Arabia,Saudi Arabia,.,.,.,,K K R AGRO MILLS PRIVATE LIMITED,COCHIN SEA (INCOK1),"III/678, OKKAL P.O.  KALADY, ERNAKULAM DIST. ,KERALA. ,PIN-683550 ,0484-462422/Fax-0484-2464111 ,export@nirapara.com",India,4469.50,0.00,USD,0.00,,0.00,,7000.00,7000.00,KGS,NIRAPARA SHORT GRAIN RICE 20 KG X1,0.00,,,,,,Riyadh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
87,30-01-2021,10063020,Basmati Rice,"ABDULRAHMAN & MOHD, A AZIZ",.,Saudi Arabia,Saudi Arabia,.,.,.,.,D D INTERNATIONAL PRIVATE LIMITED,JATTIPUR ICD (INDWN6),"26,THE MALL,AMRITSAR   ,PUNJAB ,143001 ,2563866,2560866,2211966,2211866 ,ddiga@glide.net.in",India,354162.24,0.00,USD,0.00,,0.00,,329760.00,329760.00,KGS,PURE BASMATI SELLA RICE PACKING IN 08X06,0.00,,,,,,KING ABDULLAH CITY,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
88,30-01-2021,10063020,Basmati Rice,"NAZEER AHMED GHULAM & PARTNER CO.,LTD.",.,Saudi Arabia,Saudi Arabia,.,.,.,.,SHREE JAGDAMBA AGRICO EXPORTS PVT. LTD,MUNDRA SEA (INMUN1),"ARIAN PURA ROAD,GHARAUNDA,   ,KARNAL  /HRY/ ,132103 ,252261 ,",India,96875.00,0.00,USD,0.00,,0.00,,125.00,125.00,MTS,INDIAN SELA BASMATI RICE 100 PCT SORTEXE,0.00,,,,,,Jeddah,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
89,30-01-2021,10063090,Rice Excptg Parboiled (Excl Basmati Rice),ORIENT PEARL GOODS & SERVICES PTE. L,.,Singapore,Singapore,.,.,.,.,SHRI BIRLA RICE MILL,NHAVA SHEVA SEA (INNSA1),"12/693, BIRLA BUILDING,RAJARAM ROAD ICHALKARANJI,   ,KOLHAPUR /MAH , ,0230-2481200 ,birlarice09@gmail.com",India,44000.00,0.00,INR,0.00,,0.00,,50.00,50.00,PCS,PREMIUM MATTA RICE,0.00,,,,,,Singapore,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
