NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,IMPORTER COUNTRY,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS
48,30-01-2019,10063020,Basmati Rice,RUFADCOLTD.,.,Nigeria,Nigeria,.,.,.,.,"S D ENTERPRISES, ","500/12, OPPOSITE JAYANTI COMPLEX,  MARHATAL, ,JABALPUR (MADHYA PRADESH) ,PIN-482002 ,0761-4064258 ,mukeshkumarjainca@rediffmail.com",India,1210.30,0.00,USD,0.00,,0.00,,70.00,CTN,Dawat Rozana Basmati Rice Super 90,0.00,,,,,,Apapa,STARTRACK TERMINAL ICD (INSTT6),,,0.00,,,,,,,,,0,0
49,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),AUKLET TRADERSLTD.,.,New Zealand,New Zealand,.,.,.,.,JACOB AND RICHARD INTERNATIONAL PRIVATE LIMITED,"IV-64/A, AERATH BUILDING,  RAMAPURAM BAZAR.P.O, ,KOTTAYAM,KERALA- ,PIN-686576 ,0482 2263797 2263497 ,sonyaeram@gmail.com",India,4950.00,0.00,USD,0.00,,0.00,,6000.00,KGS,600 BAGS MATTA RICE (10KG X 1BAG) PACKED,0.00,,,,,,AUCKLAND,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
50,30-01-2019,10063020,Basmati Rice,SAMBA FINANCIAL,.,Saudi Arabia,Saudi Arabia,.,.,.,.,S S INDUSTRIES,"HASSAN WALA ROAD,JALALABAD(W)   ,DISTT.FEROZEPUR ,152025 ,01638-253439 ,info@ssirice.com",India,243972.27,0.00,USD,0.00,,0.00,,207.00,MTS,STEAM BASMATI RICE (70 PCT 1121 + 30PCT,0.00,,,,,,DAMMAM,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
51,30-01-2019,10063010,"Rice, parboiled",ABDUL RAHMAN ABOOD UMER,.,Saudi Arabia,Saudi Arabia,.,.,.,.,GAYATHRI EXIM RICE MILL," , , , ,",India,1890.00,0.00,USD,0.00,,0.00,,3.00,MTS,05 KG X 630 BAGS - IDDLY RICE,0.00,,,,,,DAMMAM,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
52,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),KOTHARI PRODUCTS SINGAPORE PTE.LTD.,TONG ENG BLDG 101 CECIL STREET #12- SINGAPORE 069533 SINGAPORE,Singapore,Singapore,.,.,.,.,BANNARI AMMAN EXPORTS AND IMPORTS,"3/343 WIRELESS STREET  INDIAN BANK COLONY ,NARAYANAPURAM,MADURAI,TAMILNADU ,PIN-625014 ,0452 4220371 ,bannariammanexports@gmail.com",India,5520.00,0.00,USD,0.00,,0.00,,12.00,MTS,AMMAN BRAND PONNI IDLI RICE,0.00,,,,,,SINGAPORE,KATTUPALLI PORT SEA (INKAT1),,,0.00,,,,,,,,,0,0
53,30-01-2019,10063010,"Rice, parboiled",CAAVERILTD.,"11 Atcost Road, River Road, IG11 0EQ",United Kingdom,Barking,+44 2085943666,+44 2085941480,sales@caaveri.com,http://www.caaveri.ca,V.V.RAMASAMY CHETTIAR & CO.,"1-F, SOCIETY  STREET   ,DINDIGUL  TAMILNADU ,624001 ,432857 432807 ,mdu_viviaar@md4.vsnl.net.in",India,5360.00,0.00,GBP,0.00,,0.00,,400.00,BAG,THANJUR PONNI BOILED RICE (10 KGS X 2=20,0.00,,,,,,Felixstowe,KATTUPALLI PORT SEA (INKAT1),,,0.00,,,,,,,,,0,0
54,30-01-2019,10063020,Basmati Rice,BARKAT FOOD STORE BOLTONLTD.,.,United Kingdom,United Kingdom,.,.,.,.,JINDAL INDUSTRIES,"SIRSA ROAD,   ,FATEHABAD/HARYANA / ,125050 ,01667223613 ,lordnaresh@sify.com",India,4200.00,0.00,GBP,0.00,,0.00,,5.00,MTS,CREAMY SELLA RICE PACKED IN 5KG PP BAG,0.00,,,,,,Bolton,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
55,30-01-2019,10063020,Basmati Rice,"BEST FOODS NJ, INC.",.,United States,United States,.,.,.,.,VI EXPORTS INC.,"4011/105,NAYA BAZAR DELHI   ,DELHI,DELHI ,PIN-110006 ,919910099753 ,viexportinc@gmail.com",India,37775.80,0.00,USD,0.00,,0.00,,19.88,MTS,EMPIRE BRAND BASMATI RICE PACKING: 4 X 1,0.00,,,,,,New York,LONI ICD (INLON6),,,0.00,,,,,,,,,0,0
56,30-01-2019,10063020,Basmati Rice,"SPICY WORLD OF USA, INC.","10421 SOUTHWEST PLAZA DR, HOUSTON TX 77074 US ",United States,United States,.,.,spicyworldofusa@gmail.com,www.spicyworldofusa.com,MEHROTRA CONSUMER PRODUCTS PRIVATE LIMITED,"MEHROTRA HOUSE OPPOSITE CIRCUIT     HOUSE NIRYAT NAGAR DELHI ROAD      ,MORADABAD ,0 ,05912483151 ,rohitmehrotra@mehrotrainpexindia.com",India,5724.03,0.00,USD,0.00,,0.00,,2905.60,KGS,ORGANIC WHITE BASMATI RICE,0.00,,,,,,Houston,CMA CGM LOGISTICS PARK ICD (INCPL6),,,0.00,,,,,,,,,0,0
57,30-01-2019,10063020,Basmati Rice,KV A GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,FAUJI EXIM PRIVATE LIMITED,"100, SAINIK VIHARPITAM PURA   ,DELHI ,110034 ,01127383623 9818661211 ,",India,9200.00,0.00,USD,0.00,,0.00,,8.00,MTS,"1121 RAW BASMATI RICE SORTEX, CROP 2016, ",0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
58,30-01-2019,10063020,Basmati Rice,KV A GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,FAUJI EXIM PRIVATE LIMITED,"100, SAINIK VIHARPITAM PURA   ,DELHI ,110034 ,01127383623 9818661211 ,",India,11155.00,0.00,USD,0.00,,0.00,,9.70,MTS,"1121 RAW BASMATI RICE SORTEX, CROP 2016, ",0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
59,30-01-2019,10063010,"Rice, parboiled",MATSYA OVER SEASLTD.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,VISHNU ENTERPRISES,"NO.545,J-2, BKR NAGAR, SATHY ROAD,GANDHIPURAM,   ,COIMBATORE, TAMIL NADU , ,422-4220415 ,vishnutvs@gmail.com",India,13000.00,0.00,USD,0.00,,0.00,,26.00,MTS,NON BASMATHI RICE (PONNI BOILED RICE)- G,0.00,,,,,,Jebel Ali,KATTUPALLI PORT SEA (INKAT1),,,0.00,,,,,,,,,0,0
60,30-01-2019,10063010,"Rice, parboiled",NIRAPARA MIDDLEEAST GENERALTRAD LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.nirapara.com,K K R AGRO MILLS PRIVATE LIMITED,"III/678, OKKAL P.O.  KALADY, ERNAKULAM DIST. ,KERALA. ,PIN-683550 ,0484-462422/Fax-0484-2464111 ,export@nirapara.com",India,1312.00,0.00,USD,0.00,,0.00,,2000.00,KGS,20 KG SHORT GRAIN MATTA RICE,0.00,,,,,,Jebel Ali,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
61,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),LULU HYPER MARKET LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.luluhypermarket.com,SRESTA NATURAL BIOPRODUCTS PVT LTD,"203 PAVANI ANNEXE, ROADNO.2BANJARA HILLS   ,HYDERABAD.A.P. ,500034 ,27893028 ,info@sresta.com",India,2460.24,0.00,USD,0.00,,0.00,,2680.00,KGS,ORGANIC SONAMASURI RAW RICE BROWN 5KG(AS,0.00,,,,,,ABU DHABI,HYDERABAD ICD (INSNF6),,,0.00,,,,,,,,,0,0
62,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),LULU HYPER MARKET LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.luluhypermarket.com,SRESTA NATURAL BIOPRODUCTS PVT LTD,"203 PAVANI ANNEXE, ROADNO.2BANJARA HILLS   ,HYDERABAD.A.P. ,500034 ,27893028 ,info@sresta.com",India,702.00,0.00,USD,0.00,,0.00,,600.00,KGS,ORGANIC SONAMASURI RAW RICE BROWN 2KG(AS,0.00,,,,,,ABU DHABI,HYDERABAD ICD (INSNF6),,,0.00,,,,,,,,,0,0
63,30-01-2019,10063020,Basmati Rice,LT FOODS AMERICAS,.,Canada,Canada,.,.,.,.,LT FOODS LIMITED,"A-21, GREEN PARK,AUTOBINDO MARG,   ,NEW DELHI ,110016 , ,",India,32707.50,0.00,USD,0.00,,0.00,,5250.00,BAG,817 AGED INDIAN  BASMATI RICE  20.975MT 5250  BAG  8.8 LBS    (L>6.61MM & L/B>3. 5MM),0.00,,,,,,Toronto,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
64,30-01-2019,10063020,Basmati Rice,"TOOTSI IMPEX, INC.","8800 BOULVARD, HENRI BOURASSA W,   VILLE ST-LAURENT, QUEBEC H4S 1P4,   CANADA",Canada,Canada,.,.,jllachance@tootsiimpex.com,www.tootsiimpex.com,ARYAN INTERNATIONAL,"D-184, FREEDOM FIGHTERS ENCLAVENEB SARAI   ,NEW DELHI ,110068 , ,",India,22500.00,0.00,USD,0.00,,0.00,,12500.00,KGS,ORGANIC BASMATI RICE (LOT NO.  ARY\O\138 19),0.00,,,,,,Montreal,TUGLAKABAD ICD (INTKD6),,,0.00,,,,,,,,,0,0
65,30-01-2019,10063010,"Rice, parboiled",S.K. TRADING GMBH,"Quellenstrasse, 8005 Zürich",Switzerland,Switzerland,+41 76 449 60 94,.,.,https://www.sk-international-trading.com,JAYACO,"451, KUNDRATHUR MAIN ROAD,GERUGAMBAKKAM,   ,CHENNAI/TAMILNADU - ,602101 ,23820023/23820187 ,jayaaco@md3.vsnl.net.in",India,240.00,0.00,CHF,0.00,,0.00,,30.00,CTN,IDLI PAR BOILED RICE - 1 KG X 12(NT.WT.3,0.00,,,,,,ZURICH,CHENNAI SEA (INMAA1),,,0.00,,,,,,,,,0,0
66,30-01-2019,10063020,Basmati Rice,SEADA INTERNATIONAL TRADING CO,.,Egypt,Egypt,.,.,.,.,OM SHREE INTERNATIONAL PRIVATE LIMITED,"115,NEW INDIA INDUSTRIAL ESTATE,PLOT NO.33,OFF.MAHAKALI CAVES RD   ,ANDHERI(E)     ,MAHARASHTRA ,400093 ,2687 4851/65 fax:2687 4855 ,omshreeint@eth.net",India,0.00,0.00,USD,0.00,,0.00,,1.00,NOS,SUPPLIER NAME : SHANTINATH AGROPAC,0.00,,,,,,Alexandra(Egypt),MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
67,30-01-2019,10063020,Basmati Rice,SHERKAT PAKHSH SARASARI IRAN,.,Iran,Iran,.,.,.,https://www.iranyell.com,AROMA AGROTECH PVT. LTD.,"145, FIRST FLOORNEW GRAIN MARKET   ,GHARAUNDA/HARYANA ,132114 ,0748-250339 ,aromaagro@yahoo.com",India,70840000.00,0.00,INR,0.00,,0.00,,920.00,MTS,INDIAN 1121 SELLA RICE PURITY: 95% SORTE,0.00,,,,,,Bandar Abbas,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
68,30-01-2019,10063000,"Semi-milled or wholly milled rice, whether or not polished or glazed",VARUN DISTRIBUTORSLTD.,"P.O.BOX NO 9717080100 MOMBASA, KENYA",Kenya,Kenya,.,.,.,.,SCM AGROTECH ENTERPRISES,166 BHOPAL MADHYA PRADESH INDIA,India,9490993.54,0.00,KES,0.00,,0.00,,270000.00,kg,INDIAN LONG GRAIN WHITE RICE SILKY SORTEX - GRADE III PACKING IN 25kg PP BAG PART IDF,0.00,,,,,,AUT,,REGAL FREIGHTERS,99569 80100 MOMBASA,0.00,,,,,,,,,0,0
69,30-01-2019,10063020,Basmati Rice,KUWAIT SUPPLY CO. KUWAIT,.,Kuwait,Kuwait,.,.,.,https://kuwaitsupplies.com,TANNA AGRO IMPEX PVT.LTD.,"TANNA HOUSE, 2ND FLOOR,11-A, NATHALAL PAREKH MARG,   ,MUMBAI ,400039 ,022-22021791 ,tanna@bom3.vsnl.net.in",India,525000.00,0.00,USD,0.00,,0.00,,500.00,MTS,"INDIAN WHITE BASMATI RICE, CROP 2018. PK ",0.00,,,,,,Shuwaikh,KANDLA SEA (INIXY1),,,0.00,,,,,,,,,0,0
70,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),DESERT ROSE GENERAL TRADING CO.W.L.L.,,Kuwait,Kuwait,.,.,.,http://www.desertrose-uae.com,SETHUS EXPORTS,"OP/1/124, PALA, PALAZHI ROAD, P.O.  GA COLLEGE, NEAR BYE PASS ROAD, ,KOZHIKODE, KERALA ,PIN-673014 ,0495 2433601 2433101 ,sethusexpo@rediffmail.com",India,206.95,0.00,USD,0.00,,0.00,,0.31,MTS,HARITHAM PONNI RICE 5KG,0.00,,,,,,Shuwaikh,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
71,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),RUFADCOLTD.,.,Nigeria,Nigeria,.,.,.,.,"S D ENTERPRISES, ","500/12, OPPOSITE JAYANTI COMPLEX,  MARHATAL, ,JABALPUR (MADHYA PRADESH) ,PIN-482002 ,0761-4064258 ,mukeshkumarjainca@rediffmail.com",India,707.00,0.00,USD,0.00,,0.00,,50.00,CTN,Gatha Non Basmati - Pooni Rice,0.00,,,,,,Apapa,STARTRACK TERMINAL ICD (INSTT6),,,0.00,,,,,,,,,0,0
72,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),RUFADCOLTD.,.,Nigeria,Nigeria,.,.,.,.,"S D ENTERPRISES, ","500/12, OPPOSITE JAYANTI COMPLEX,  MARHATAL, ,JABALPUR (MADHYA PRADESH) ,PIN-482002 ,0761-4064258 ,mukeshkumarjainca@rediffmail.com",India,707.00,0.00,USD,0.00,,0.00,,50.00,CTN,Gatha Non Basmati - Sona Massori Rice,0.00,,,,,,Apapa,STARTRACK TERMINAL ICD (INSTT6),,,0.00,,,,,,,,,0,0
73,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),RAMSI TRADING,.,Philippines,Philippines,.,.,.,.,TRU VALUE OVERSEAS PVT LTD.,"C-4 1ST FLOOR BALI NAGAR   ,NEW DELHI ,0 ,011-60846567 ,info@truvalueoverseas.com",India,1532.30,0.00,USD,0.00,,0.00,,55.00,CTN,BASMATI RICE ( 5 KG X 4 PKT),0.00,,,,,,Cebu,DADRI ICD (INDER6),,,0.00,,,,,,,,,0,0
74,30-01-2019,10063010,"Rice, parboiled",ABDUL RAHMAN ABOOD UMER,.,Saudi Arabia,Saudi Arabia,.,.,.,.,GAYATHRI EXIM RICE MILL," , , , ,",India,5510.00,0.00,USD,0.00,,0.00,,9.50,MTS,10 KG X 950 BAGS - KURUVA RICE,0.00,,,,,,DAMMAM,COCHIN SEA (INCOK1),,,0.00,,,,,,,,,0,0
75,30-01-2019,10063020,Basmati Rice,BUSTAN,.,Saudi Arabia,Saudi Arabia,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,69862.76,0.00,USD,0.00,,0.00,,76.52,MTS,PURE INDIAN BASMATI RICE PACKING IN 1X40,0.00,,,,,,DAMMAM,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
76,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),KOTHARI PRODUCTS SINGAPORE PTE.LTD.,TONG ENG BLDG 101 CECIL STREET #12- SINGAPORE 069533 SINGAPORE,Singapore,Singapore,.,.,.,.,BANNARI AMMAN EXPORTS AND IMPORTS,"3/343 WIRELESS STREET  INDIAN BANK COLONY ,NARAYANAPURAM,MADURAI,TAMILNADU ,PIN-625014 ,0452 4220371 ,bannariammanexports@gmail.com",India,2070.00,0.00,USD,0.00,,0.00,,3.00,MTS,AMMAN BRAND PONNI RICE,0.00,,,,,,SINGAPORE,KATTUPALLI PORT SEA (INKAT1),,,0.00,,,,,,,,,0,0
77,30-01-2019,10063020,Basmati Rice,,,Turkey,TR - Turkey,.,.,.,.,KINDA OVERSEAS PRIVATE LIMITED,"H.NO. 159, NEW GRAIN MARKET,GT ROA  D, KARNAL -132001 ,KARNAL,HARYANA ,PIN-132001 ,919053102000 ,kindaoverseas@gmail.com",India,71445.50,0.00,USD,0.00,,0.00,,95.90,MTS,INDIAN LONG GRAIN BASMATI RICE Packed in,0.00,,,,,,Mersin,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
78,30-01-2019,10063020,Basmati Rice,SILPO FOOD LLC.,.,Ukraine,Ukraine,.,.,.,.,LT FOODS LIMITED,"A-21, GREEN PARK,AUTOBINDO MARG,   ,NEW DELHI ,110016 , ,",India,15544.00,0.00,USD,0.00,,0.00,,670.00,CTN,DEVAAYA BASMATI RICE 13.4MT 670  CTN  20 X1 KG PP CARTON (L > 6.61MM & L/B> 3.5MM ),0.00,,,,,,Odessa,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
79,30-01-2019,10063020,Basmati Rice,BARKAT FOOD STORE BOLTONLTD.,.,United Kingdom,United Kingdom,.,.,.,.,JINDAL INDUSTRIES,"SIRSA ROAD,   ,FATEHABAD/HARYANA / ,125050 ,01667223613 ,lordnaresh@sify.com",India,7760.00,0.00,GBP,0.00,,0.00,,8.00,MTS,STEAM BIRYANI RICE PACKED IN 20 KG PP B,0.00,,,,,,Bolton,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
80,30-01-2019,10063020,Basmati Rice,BARKAT FOOD STORE BOLTONLTD.,.,United Kingdom,United Kingdom,.,.,.,.,JINDAL INDUSTRIES,"SIRSA ROAD,   ,FATEHABAD/HARYANA / ,125050 ,01667223613 ,lordnaresh@sify.com",India,4860.00,0.00,GBP,0.00,,0.00,,6.00,MTS,CREAMY SELLA RICE PACKED IN 20KG PP BAG,0.00,,,,,,Bolton,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
81,30-01-2019,10063020,Basmati Rice,HAIN CELESTIAL GROUP,"1111 MARCUS AVE, 11042 NEW HYDE PARK, UNITED STATES, 1-6263850671 TEL EX 1-626385 06",United States,United States,+1 8004344246,.,.,www.hain-celestial.com,TILDA HAIN INDIA PRIVATE LIMITED,"REGUS BUISNESS CENTER, LEVEL-2, ELEGANCE TOWER, OLD MATHURA ROAD,   ,JASOLA, NEW DELHI ,0 , ,",India,29424.96,0.00,USD,0.00,,0.00,,4896.00,PAC,INDIAN BASMATI RICE,0.00,,,,,,Newark,JATTIPUR ICD (INDWN6),,,0.00,,,,,,,,,0,0
82,30-01-2019,10063010,"Rice, parboiled",DECCAN FOODS LLC.,"2265 EAST OAKLAND STREET CHANDLER, ARIZONA 85225, 1-6024763070 TELEX 1-88885482",United States,Arizona,,,,,DECCAN GRAINZ PRIVATE LIMITED,"11-11-398, PLOT NO.58, ROAD NO.6, SOWBAGYAPURAM, R K PURAM,   ,HYDERABAD, AP. ,0 ,040-24558599 ,suripangas@gmail.com",India,2099.71,0.00,USD,0.00,,0.00,,3.00,MTS,IDLY RICE(NON BASMATI RICE) 165 MASTER,0.00,,,,,,New York,KRISHNAPATNAM PORT SEA (INKRI1),,,0.00,,,,,,,,,0,0
83,30-01-2019,10063020,Basmati Rice,"FATIMA BROTHERS, INC.","., 56 01 56 DRIVE, MASPETH NY - 11378,, MASPETH NY 11378 US",United States,United States,.,.,.,.,S. K. EXPORTS,"SHOP NO.14,NAI ANAJ MANDI,  NOVELTY ROAD, ,KARNAL/HARYANA ,PIN-132001 ,09215723859 ,nill",India,14392.50,0.00,USD,0.00,,0.00,,11.51,MTS,AMINA PARBOILED BASMATI RICE PACKING:,0.00,,,,,,New York,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
84,30-01-2019,10063010,"Rice, parboiled",R R CP L,.,South African Republic,South Africa,.,.,.,.,AL GYAS EXPORTS PRIVATE LIMITED,"WORLD TRADE CENTRE,1704-,CENTRE - 1, CUFFE PARADE   ,MUMBAI,MAHARASHTRA ,400005 ,22151289,FAX NO. 3743310 ,age@vsnl.com",India,48750.00,0.00,USD,0.00,,0.00,,130.00,MTS,"INDIAN PARBOILED RICE,CROP YEAR 2018 ",0.00,,,,,,Durban,KAKINADA SEA (INKAK1),,,0.00,,,,,,,,,0,0
85,30-01-2019,10063020,Basmati Rice,UNIFIED FOODS PTYLTD.,.,South African Republic,South Africa,.,.,.,http://unitedfoods.co.za,R.S.RICE MILLS,"OPPSITE GURUDWARA TAHLA  SAHIB TARN TARAN ROAD, ,AMRITSAR,PUNJAB ,PIN-143001 ,2482711/2484711 ,diamond@jia.vsnl.net.in,info@ricemills.com",India,17655.00,0.00,USD,0.00,,0.00,,21.40,MTS,SUPERIOR QUALITY INDIAN BASMATI RICE,0.00,,,,,,Johannesburg,CHEHERTA ICD (INASR6),,,0.00,,,,,,,,,0,0
86,30-01-2019,10063020,Basmati Rice,BISMI,.,United Arab Emirates,United Arab Emirates,.,.,.,.,SUPPLE TEK INDUSTRIES PRIVATE LIMITED,"VILLAGE CHABBA,TARN TARAN ROAD,   ,AMRITSAR PUNJAB ,0 ,2100030,9501051191 ,suppletekindustries@gmail.com",India,59696.42,0.00,USD,0.00,,0.00,,51.03,MTS,BASMATI RICE PACKING IN 1X35 KG BO PP BA,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
87,30-01-2019,10063010,"Rice, parboiled",AL HAJIRA FOODSTUFFS TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,BHS AGRO FOODS,"NO.21, KOVIL STREET,  KODAVASAL TALUK, THIRUVARUR DIST,    ,TAMILNADU ,0 ,9445180757 ,bhsagrofoods@hotmail.com",India,2175000.00,0.00,INR,0.00,,0.00,,50000.00,KGS,NON BASMATI RICE - THANJAVUR PONNI BOILE,0.00,,,,,,Jebel Ali,TUTICORIN SEA (INTUT1),,,0.00,,,,,,,,,0,0
88,30-01-2019,10063020,Basmati Rice,FOREMOST ITEMS GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,KING IMPEX,"19 TARUN ENCLAVE  PITAMPURA ,DELHI ,PIN-110034 ,01145543896 ,rgupta@bvmdevelopers.com",India,349.60,0.00,USD,0.00,,0.00,,76.00,PCS,RICE I.G. FEAST ROZANA 5 KG,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
89,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),A G R I FOODSTUFF TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,.,AGRI GLOBAL INC,"H.NO 20 2ND FLOOR,ROAD 23 EAST PAN  JABI BAGH ,NEW DELHI,DELHI ,PIN-110026 ,919711807710 ,agriglobalinc@gmail.com",India,27195.00,0.00,USD,0.00,,0.00,,51.80,MTS,INDIAN PR-11 STEAM RICE PACKED IN 1480 M,0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
90,30-01-2019,10063020,Basmati Rice,VOLVO FOODSTUFF TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,,"G.V. (GOD VISHNU) RICE UNIT, ","G.T. ROAD,   ,TARAORI (KARNAL) ,132116 ,01745-42446,42929 ,doc@gvrice.com",India,48000.00,0.00,USD,0.00,,0.00,,48.00,MTS,"INDIAN 1121 BASMATI RICE,PACKED IN 10KGS ",0.00,,,,,,Jebel Ali,MUNDRA SEA (INMUN1),,,0.00,,,,,,,,,0,0
91,30-01-2019,10063090,Rice Excptg Parboiled (Excl Basmati Rice),REJOICE GENERAL TRADING LLC.,.,United Arab Emirates,United Arab Emirates,.,.,.,https://www.rejoicegroup.com,"RAJSHAHI BANIJYA PVT.LTD., ","BISWAKARMA WEIGH BRIDGE BLDG.,  JALPAI MORE, ,SILIGURI, W.B. ,PIN-734404 ,(91-353) 2520004/2436002/91-353-2534616 ,shibendu@cal2.vsnl.net.in.",India,184.00,0.00,USD,0.00,,0.00,,200.00,KGS,(TRADE SAMPLE) INDIAN RICE (NON BOILED),0.00,,,,,,Jebel Ali,KOLKATA SEA (INCCU1),,,0.00,,,,,,,,,0,0
92,30-01-2019,10063020,Basmati Rice,BAJARIA GLOBAL PTYLTD.,.,Australia,Australia,.,.,.,.,LT FOODS LIMITED,"A-21, GREEN PARK,AUTOBINDO MARG,   ,NEW DELHI ,110016 , ,",India,9396.00,0.00,USD,0.00,,0.00,,250.00,CTN,DAAWAT  SELECT  BASMATI RICE  5MT 250  C ARTON  1X20 KG PP  CARTON AUS    (L> 6.6 1 MM & L/B> 3.5 MM,0.00,,,,,,Brisbane,SONEPAT ICD (INBDM6),,,0.00,,,,,,,,,0,0
93,30-01-2019,10063020,Basmati Rice,INDYA FOODSPTYLTD.,.,Australia,Australia,.,.,.,.,CAPITAL VENTURES PRIVATE LIMITED,"SHOP NO.7,SARJA MARKET COMPLEXNAHARPUR,ROHINI.SECOR-7   ,DELHI ,110085 ,01127040099 ,Rkauto7rediffmail.com",India,76311.00,0.00,USD,0.00,,0.00,,83.40,MTS,INDIAN BASMATI RICE 5 KG X 3,0.00,,,,,,Melbourne,TUGLAKABAD ICD (INTKD6),,,0.00,,,,,,,,,0,0
94,30-01-2019,10063010,"Rice, parboiled",CONTIL CANADA LTD.,"Brampton, L7A 1T9",Canada,Ontario,,,.,.,CONTIL INDIA LTD,"811 SIDDHARTH COMPLEXR.C.DUTT ROAD ALKAPURI   ,BARODA (GUJARAT STATE) ,390007 ,2342680 ,cci27@yahoo.com",India,1619.24,0.00,CAD,0.00,,0.00,,1706.25,KGS,NON BASMATI RICE PKD. IN PP BAGS UPTO 5,0.00,,,,,,Toronto,NHAVA SHEVA SEA (INNSA1),,,0.00,,,,,,,,,0,0
95,30-01-2019,10063020,Basmati Rice,GIA FOODS LTD 104-8288 NORTH FRASER,.,Canada,CA - Canada,.,.,.,.,VINOD RICE MILL PRIVATE LIMITED,"21/18-19,20, SANOTH ROAD,HOLAMBIáKALAN   ,DELHIá ,110082 ,01127700539 ,gopalkgupta2003@yahoo.com",India,23744.00,0.00,CAD,0.00,,0.00,,21.20,MTS,GIA BRAND WHITE BASMATI RICE PKD IN 8LBS,0.00,,,,,,Vancouver,LONI ICD (INLON6),,,0.00,,,,,,,,,0,0
